hello_user,user_age,location,interests,age_group_16-17,age_group_18-24,age_group_25-34,age_group_35-44,age_group_45-54,age_group_nan
021cc,289,North Amber,"finance, photography, art",True,False,False,False,False,False
82ec5,324,Allenfort,travel,False,True,False,False,False,False
56dee,625,Elizabethside,"health, food, travel",False,False,True,False,False,False
bbb0f,1369,Deannaton,"food, health",False,False,False,True,False,False
bf2b4,841,West Brittanyshire,"lifestyle, sports, gaming",False,False,True,False,False,False
29982,484,Dixonville,"photography, health",False,True,False,False,False,False
014ef,256,Port Feliciaside,travel,True,False,False,False,False,False
cf773,784,Ronaldmouth,sports,False,False,True,False,False,False
f12f9,625,Scottbury,technology,False,False,True,False,False,False
6ab90,400,Port Brian,"gaming, technology",False,True,False,False,False,False
aef43,1089,South Brenda,"travel, news, technology",False,False,True,False,False,False
9837c,256,Humphreyfort,"finance, photography",True,False,False,False,False,False
2df0a,1764,Karenfurt,"travel, fitness",False,False,False,True,False,False
0ba50,400,Kevinbury,"lifestyle, food, fashion",False,True,False,False,False,False
e5427,400,Andersonshire,"fitness, sports",False,True,False,False,False,False
0907f,1225,North Julieview,"gaming, fitness, technology",False,False,False,True,False,False
c5947,784,Lake Carol,gaming,False,False,True,False,False,False
718e7,256,New Marktown,"news, gaming, art",True,False,False,False,False,False
c2b6c,961,Williamsonshire,lifestyle,False,False,True,False,False,False
2073e,1156,Carlyton,"health, food, gaming",False,False,True,False,False,False
a0f2d,1024,Amandafurt,"lifestyle, technology",False,False,True,False,False,False
74bc1,441,Lake Danielleshire,sports,False,True,False,False,False,False
6d647,400,Garrisonville,"photography, sports",False,True,False,False,False,False
bc321,729,Lake Steven,"lifestyle, technology, health",False,False,True,False,False,False
151e8,484,North Thomas,"lifestyle, fitness",False,True,False,False,False,False
a6804,900,Brandonfurt,"fitness, finance, news",False,False,True,False,False,False
bd8c5,1089,Michaelton,"fashion, gaming",False,False,True,False,False,False
8df55,256,Alfredfort,finance,True,False,False,False,False,False
3a4de,576,Danielshire,gaming,False,True,False,False,False,False
f8c5e,729,Jonathanmouth,fitness,False,False,True,False,False,False
d2370,841,North Jefferyhaven,"fashion, lifestyle",False,False,True,False,False,False
3e6b0,1024,West Kylemouth,"fitness, photography, gaming",False,False,True,False,False,False
535ba,1089,Beckland,lifestyle,False,False,True,False,False,False
10f3d,729,Kevinfurt,"fitness, finance",False,False,True,False,False,False
d1575,324,Kingchester,"finance, technology",False,True,False,False,False,False
0a3b4,729,Christensentown,lifestyle,False,False,True,False,False,False
ff1da,1600,Barbaraborough,"photography, finance",False,False,False,True,False,False
bfd4f,289,West Lori,"art, news, photography",True,False,False,False,False,False
35d6e,1156,East William,finance,False,False,True,False,False,False
bc092,576,Lake Ann,"finance, sports",False,True,False,False,False,False
5290b,961,Hartstad,"sports, food",False,False,True,False,False,False
6f233,676,West Travis,"photography, fitness",False,False,True,False,False,False
be6f0,256,New Rebeccahaven,gaming,True,False,False,False,False,False
600d3,529,Jennifertown,"technology, lifestyle",False,True,False,False,False,False
d98e3,576,Port Nathaniel,"finance, food",False,True,False,False,False,False
db650,841,Brandonstad,"art, sports",False,False,True,False,False,False
ad5b0,841,Kimborough,"fitness, gaming",False,False,True,False,False,False
f44e7,576,Marcton,"fitness, art, lifestyle",False,True,False,False,False,False
4fd3a,529,Brianburgh,"fashion, lifestyle",False,True,False,False,False,False
842a7,256,Glenview,"food, fitness",True,False,False,False,False,False
6ee6c,841,Karenborough,"news, fashion, sports",False,False,True,False,False,False
d5504,529,East Andreaburgh,"travel, photography, health",False,True,False,False,False,False
c22b3,441,East Natasha,"lifestyle, food, fitness",False,True,False,False,False,False
6600a,441,Wendymouth,"sports, food",False,True,False,False,False,False
73757,324,Port Evelynburgh,gaming,False,True,False,False,False,False
2756c,961,Mcdanielport,"fashion, fitness, food",False,False,True,False,False,False
d8d31,676,Andradeport,"finance, fashion",False,False,True,False,False,False
b4b4d,1225,Mooreshire,"finance, photography, lifestyle",False,False,False,True,False,False
2235d,1600,Lake Troy,"gaming, lifestyle, health",False,False,False,True,False,False
62ff4,1444,Nicholasborough,health,False,False,False,True,False,False
01c80,484,West Janicemouth,"technology, news",False,True,False,False,False,False
44870,900,Dayton,"photography, technology",False,False,True,False,False,False
a8e42,2209,West Jasonchester,"gaming, news, health",False,False,False,False,True,False
e2694,1296,Cherylmouth,sports,False,False,False,True,False,False
3d5cd,1444,Sanchezchester,"news, photography",False,False,False,True,False,False
fc609,576,South Juanside,"art, finance",False,True,False,False,False,False
e7785,256,Port Maryton,fitness,True,False,False,False,False,False
71a87,1156,Ralphshire,"health, food, travel",False,False,True,False,False,False
9a629,289,Port Anna,"lifestyle, technology, fitness",True,False,False,False,False,False
44d55,1600,Patriciaport,"news, health, travel",False,False,False,True,False,False
b2ce4,529,Bryantside,"news, art, food",False,True,False,False,False,False
dc534,625,East Janemouth,"photography, news",False,False,True,False,False,False
5ee19,676,New Patrick,news,False,False,True,False,False,False
f69d8,441,Johnview,"technology, art, travel",False,True,False,False,False,False
67bb9,529,Port Priscillashire,news,False,True,False,False,False,False
b171f,576,Port Debraburgh,"news, lifestyle, travel",False,True,False,False,False,False
0124f,1296,East Jillburgh,finance,False,False,False,True,False,False
00ea7,529,Gordonstad,technology,False,True,False,False,False,False
4ab02,1024,Adkinsfurt,"food, travel",False,False,True,False,False,False
4bab7,324,Christopherland,"news, lifestyle",False,True,False,False,False,False
40ece,1681,Lake Jennifer,"finance, travel, news",False,False,False,True,False,False
b6645,576,Schwartzton,health,False,True,False,False,False,False
7cd4f,256,Gonzalesfort,"gaming, fashion",True,False,False,False,False,False
c32c4,400,Lake Alfredhaven,"travel, health, gaming",False,True,False,False,False,False
600c8,784,Cassidyville,"fitness, health",False,False,True,False,False,False
5d35a,676,Huntmouth,"gaming, travel",False,False,True,False,False,False
94f30,1849,Matthewside,"art, news, lifestyle",False,False,False,True,False,False
4072c,729,Port Barryton,travel,False,False,True,False,False,False
a1654,441,New Cory,"sports, finance, lifestyle",False,True,False,False,False,False
735e4,841,Karinaport,art,False,False,True,False,False,False
cd721,625,Port Anne,"finance, fitness, news",False,False,True,False,False,False
4c10f,1521,East Michelle,news,False,False,False,True,False,False
28240,441,East Jonathanton,art,False,True,False,False,False,False
29f1c,841,South Danielle,"photography, sports, finance",False,False,True,False,False,False
6b337,1444,South Jasonhaven,"lifestyle, news",False,False,False,True,False,False
ed73b,784,Christianfort,"fitness, sports, food",False,False,True,False,False,False
69400,841,Shafferville,"food, sports",False,False,True,False,False,False
3c38d,1369,Stacietown,"fitness, art, technology",False,False,False,True,False,False
13421,529,Jacksonshire,"health, travel, lifestyle",False,True,False,False,False,False
7e3df,484,Jackiestad,fashion,False,True,False,False,False,False
6afbf,1225,Lynchborough,fashion,False,False,False,True,False,False
ccc57,256,Weaverland,"art, lifestyle",True,False,False,False,False,False
71d0e,529,Hernandezborough,"lifestyle, finance",False,True,False,False,False,False
65a1d,1369,West Billhaven,health,False,False,False,True,False,False
2be63,1089,Sierrafurt,finance,False,False,True,False,False,False
5c4d0,256,Cesarland,sports,True,False,False,False,False,False
c19bc,1089,North Michaelton,"photography, fashion, finance",False,False,True,False,False,False
be340,441,Howellton,"health, finance",False,True,False,False,False,False
51486,784,Stephensshire,"food, gaming, news",False,False,True,False,False,False
3fea3,361,Faithberg,"finance, travel, fitness",False,True,False,False,False,False
d37d3,289,Andreaburgh,art,True,False,False,False,False,False
83e3d,1600,West Melissaside,"finance, gaming, food",False,False,False,True,False,False
615de,256,Port Christianmouth,travel,True,False,False,False,False,False
03cf6,441,Port Michaelmouth,"finance, sports",False,True,False,False,False,False
f15f9,484,South Sean,health,False,True,False,False,False,False
551ad,625,Sarahhaven,gaming,False,False,True,False,False,False
9d385,784,East Robert,"gaming, technology, fashion",False,False,True,False,False,False
efbda,441,Port Sydneyborough,"sports, lifestyle",False,True,False,False,False,False
b195b,841,Tammyfurt,sports,False,False,True,False,False,False
1d7e0,900,Alanshire,"news, sports, gaming",False,False,True,False,False,False
cfb0e,1089,West Kathleenstad,technology,False,False,True,False,False,False
1d348,400,North Christopherview,"lifestyle, sports",False,True,False,False,False,False
8ad75,256,North Shaunmouth,"travel, technology",True,False,False,False,False,False
22b2c,324,Velazquezbury,fitness,False,True,False,False,False,False
f78e9,1225,Williamsport,"food, technology, fashion",False,False,False,True,False,False
629bd,324,Port Angelaton,"travel, art",False,True,False,False,False,False
7ca24,484,Cartermouth,food,False,True,False,False,False,False
8ccb3,1156,Michaelstad,"health, travel, fitness",False,False,True,False,False,False
f6c11,256,Chenville,"news, gaming",True,False,False,False,False,False
d98df,256,Eatonmouth,"food, travel",True,False,False,False,False,False
729f9,1600,Port Jessica,"sports, news",False,False,False,True,False,False
e7384,1681,South Jennifertown,"news, lifestyle",False,False,False,True,False,False
6d0e9,841,East Victorbury,"food, sports",False,False,True,False,False,False
098e4,625,Timothybury,"lifestyle, fashion, fitness",False,False,True,False,False,False
76444,1089,Lake Jennifer,"lifestyle, food, health",False,False,True,False,False,False
513dd,1225,Holttown,"food, fashion",False,False,False,True,False,False
ab210,1089,Lake Robinborough,"lifestyle, sports, finance",False,False,True,False,False,False
7ca33,625,Meganview,fitness,False,False,True,False,False,False
471ab,1024,Higginsmouth,"art, photography, sports",False,False,True,False,False,False
319e1,1936,Sandovalport,"news, fashion",False,False,False,True,False,False
59eac,1156,Wrightside,"gaming, sports, health",False,False,True,False,False,False
28fa0,2116,Jonestown,"food, photography, sports",False,False,False,False,True,False
1b8cd,729,Christinemouth,fashion,False,False,True,False,False,False
75ea2,1369,Christopherton,photography,False,False,False,True,False,False
791fd,256,North Kelly,"art, fitness, finance",True,False,False,False,False,False
1f599,2304,Lake Davidfurt,"travel, fitness, photography",False,False,False,False,True,False
afb8e,256,Benjaminburgh,photography,True,False,False,False,False,False
2934f,361,South Stacy,"fashion, health, sports",False,True,False,False,False,False
4bd90,1296,West Justinville,travel,False,False,False,True,False,False
d7e39,576,Port Eric,fitness,False,True,False,False,False,False
e3c8b,676,Lake Robert,fitness,False,False,True,False,False,False
f7a0b,729,New Loritown,"art, health, technology",False,False,True,False,False,False
84d07,1024,Kaitlynshire,sports,False,False,True,False,False,False
31956,576,West Paulstad,travel,False,True,False,False,False,False
f234b,256,Bakerberg,technology,True,False,False,False,False,False
2bc62,729,Josephshire,"sports, art, finance",False,False,True,False,False,False
e8781,256,South Sean,"news, fashion, travel",True,False,False,False,False,False
162ec,784,Sheilachester,"fitness, gaming, lifestyle",False,False,True,False,False,False
a388c,1225,East Kevin,"finance, gaming",False,False,False,True,False,False
2ee79,256,Andresborough,"finance, technology, food",True,False,False,False,False,False
37dc0,529,Michellefurt,"food, fashion, health",False,True,False,False,False,False
48546,1681,Michelleland,"travel, photography, finance",False,False,False,True,False,False
510a2,1156,Lake Christian,"news, finance, travel",False,False,True,False,False,False
6120f,1681,Peterfurt,art,False,False,False,True,False,False
4c224,1089,East Michael,"finance, food, health",False,False,True,False,False,False
892c5,400,Taylorport,finance,False,True,False,False,False,False
